0.7	{128}
0.7	{243}
0.7	{344}
0.7	{461}
0.7	{105}
0.7	{165}
0.7	{10}
0.7	{338}
0.7	{148}
0.7	{25}
0.7	{180}
0.7	{491}
0.7	{315,433}
0.7	{26,146}
0.7	{162,427}
0.7	{239,44}
0.7	{431,67}
0.7	{141,170}
0.7	{14,111}
0.7	{261,108}
0.7	{19,190}
0.7	{78,19}
0.7	{187,261}
0.7	{154,56}
0.7	{67,6}
0.7	{478,86}
0.7	{185,261}
0.7	{67,117}
0.7	{18,403}
0.7	{308,268}
0.7	{18,60}
0.7	{426,315}
0.7	{331,186}
0.7	{331,336}
0.7	{318,32}
0.7	{38,261}
0.7	{60,250}
0.7	{163,395}
0.7	{331,67}
0.7	{403,315}
0.7	{293,56}
0.7	{478,335}
0.7	{101,170}
0.7	{319,161}
0.7	{18,12}
0.7	{14,478}
0.7	{15,286}
0.7	{478,161}
0.7	{478,19}
0.7	{14,124}
0.7	{308,48}
0.7	{194,170}
0.7	{395,351}
0.7	{161,110}
0.7	{67,403}
0.7	{239,186}
0.7	{210,455}
0.7	{308,403}
0.7	{67,19}
0.7	{474,170}
0.7	{431,218}
0.7	{427,494}
0.7	{310,220}
0.7	{322,396}
0.7	{449,60}
0.7	{154,315}
0.7	{457,186}
0.7	{389,86}
0.7	{103,489}
0.7	{308,234}
0.7	{14,18}
0.7	{111,288}
0.7	{308,416}
0.7	{154,427}
0.7	{308,335}
0.7	{19,270}
0.7	{143,313}
0.7	{186,425}
0.7	{408,250}
0.7	{14,241}
0.7	{14,86}
0.7	{408,6}
0.7	{218,190}
0.7	{308,437}
0.7	{331,146}
0.7	{86,187}
0.7	{186,241}
0.7	{14,190}
0.7	{319,315}
0.7	{19,170}
0.7	{308,285}
0.7	{308,326}
0.7	{425,147}
0.7	{478,141}
0.7	{194,437}
0.7	{308,328}
0.7	{99,408}
0.7	{111,161}
0.7	{285,319}
0.7	{448,270}
0.7	{218,319}
0.7	{190,6}
0.7	{18,108}
0.7	{186,16}
0.7	{221,2}
0.7	{34,186}
0.7	{194,67}
0.7	{210,194}
0.7	{111,305}
0.7	{427,390}
0.7	{276,408}
0.7	{221,170}
0.7	{478,187}
0.7	{186,448}
0.7	{221,426}
0.7	{408,141}
0.7	{4,186}
0.7	{14,16}
0.7	{261,448}
0.7	{186,190}
0.7	{110,190}
0.7	{132,261}
0.7	{308,241}
0.7	{190,408}
0.7	{143,408}
0.7	{34,170}
0.7	{449,218}
0.7	{19,408}
0.7	{186,376}
0.7	{308,220}
0.7	{449,358}
0.7	{60,408}
0.7	{308,293}
0.7	{194,16}
0.7	{111,67}
0.7	{102,408}
0.7	{427,408}
0.7	{194,305}
0.7	{308,110}
0.7	{60,419}
0.7	{14,44}
0.7	{67,351}
0.7	{34,161}
0.7	{111,60}
0.7	{46,186}
0.7	{221,408}
0.7	{308,390}
0.7	{186,202}
0.7	{162,186}
0.7	{116,67}
0.7	{221,315}
0.7	{177,170}
0.7	{470,190}
0.7	{419,170}
0.7	{186,141}
0.7	{186,267}
0.7	{470,67}
0.7	{162,492}
0.7	{318,67}
0.7	{308,0}
0.7	{186,288}
0.7	{124,315}
0.7	{478,111}
0.7	{221,194}
0.7	{161,315}
0.7	{172,489}
0.7	{111,56}
0.7	{431,48}
0.7	{60,345}
0.7	{154,67}
0.7	{308,301}
0.7	{431,270}
0.7	{221,478}
0.7	{218,315}
0.7	{186,123}
0.7	{449,190}
0.7	{319,67}
0.6	{74}
0.6	{454}
0.6	{447}
0.6	{442}
0.6	{61}
0.6	{303}
0.6	{467}
0.6	{372}
0.6	{153}
0.6	{385}
0.6	{287}
0.6	{450}
0.6	{45}
0.6	{488}
0.6	{496}
0.6	{193}
0.6	{164}
0.6	{424}
0.6	{397}
0.6	{475}
0.6	{382}
0.6	{411}
0.6	{14,189}
0.6	{60,349}
0.6	{449,102}
0.6	{478,146}
0.6	{285,67}
0.6	{449,315}
0.6	{116,189}
0.6	{449,67}
0.6	{46,478}
0.6	{431,102}
0.6	{492,250}
0.6	{308,16}
0.6	{16,48}
0.6	{308,395}
0.6	{14,357}
0.6	{187,408}
0.6	{431,478}
0.6	{250,270}
0.6	{390,60}
0.6	{194,364}
0.6	{308,132}
0.6	{285,161}
0.6	{144,233}
0.6	{194,233}
0.6	{421,186}
0.6	{190,56}
0.6	{431,141}
0.6	{406,427}
0.6	{187,448}
0.6	{186,207}
0.6	{406,319}
0.6	{186,495}
0.6	{322,99}
0.6	{221,56}
0.6	{449,16}
0.6	{14,420}
0.6	{56,170}
0.6	{194,301}
0.6	{478,406}
0.6	{141,117}
0.6	{34,60}
0.6	{326,170}
0.6	{449,416}
0.6	{301,455}
0.6	{421,190}
0.6	{26,170}
0.6	{431,448}
0.6	{396,123}
0.6	{99,56}
0.6	{239,315}
0.6	{218,270}
0.6	{34,448}
0.6	{29,315}
0.6	{121,427}
0.6	{103,161}
0.6	{194,241}
0.6	{48,170}
0.6	{194,389}
0.6	{310,408}
0.6	{4,319}
0.6	{443,49}
0.6	{91,170}
0.6	{427,6}
0.6	{67,177}
0.6	{396,261}
0.6	{194,438}
0.6	{161,455}
0.6	{26,12}
0.6	{18,220}
0.6	{186,419}
0.6	{470,72}
0.6	{427,349}
0.6	{431,455}
0.6	{408,448}
0.6	{221,19}
0.6	{14,195}
0.6	{437,408}
0.6	{239,111}
0.6	{308,358}
0.6	{172,19}
0.6	{421,408}
0.6	{261,56}
0.6	{14,427}
0.6	{431,190}
0.6	{185,132}
0.6	{30,408}
0.6	{124,56}
0.6	{187,108}
0.6	{162,15}
0.6	{178,141}
0.6	{110,408}
0.6	{221,86}
0.6	{86,170}
0.6	{478,301}
0.6	{425,288}
0.6	{396,170}
0.6	{67,261}
0.6	{67,489}
0.6	{161,349}
0.6	{455,170}
0.6	{227,187}
0.6	{301,117}
0.6	{315,387}
0.6	{14,141}
0.6	{56,395}
0.6	{239,403}
0.6	{221,12}
0.6	{457,408}
0.6	{18,218}
0.6	{14,30}
0.6	{331,123}
0.6	{1,449}
0.6	{449,419}
0.6	{308,426}
0.6	{308,233}
0.6	{86,60}
0.6	{187,117}
0.6	{445,67}
0.6	{308,318}
0.6	{322,288}
0.6	{324,308}
0.6	{449,172}
0.6	{427,489}
0.6	{72,141}
0.6	{124,170}
0.6	{162,261}
0.6	{185,140}
0.6	{492,161}
0.6	{426,161}
0.6	{30,279}
0.6	{16,250}
0.6	{431,322}
0.6	{116,419}
0.6	{308,451}
0.6	{431,140}
0.6	{427,187}
0.6	{132,186}
0.6	{67,124}
0.6	{285,177}
0.6	{431,56}
0.6	{406,187}
0.6	{449,162}
0.6	{186,479}
0.6	{396,288}
0.6	{60,191}
0.6	{19,195}
0.6	{86,229}
0.6	{110,170}
0.6	{307,49}
0.6	{162,170}
0.6	{308,195}
0.6	{427,103}
0.6	{187,16}
0.6	{319,170}
0.6	{21,403}
0.6	{1,108}
0.6	{67,376}
0.6	{116,187}
0.6	{478,91}
0.6	{14,116}
0.6	{132,427}
0.6	{209,408}
0.6	{478,166}
0.6	{315,326}
0.6	{111,403}
0.6	{34,443}
0.6	{19,110}
0.6	{322,315}
0.6	{478,194}
0.6	{221,163}
0.6	{308,123}
0.6	{239,195}
0.6	{331,315}
0.6	{221,162}
0.6	{121,186}
0.6	{400,12}
0.6	{448,12}
0.6	{239,221}
0.6	{261,288}
0.6	{427,190}
0.6	{110,56}
0.6	{186,234}
0.6	{187,288}
0.6	{396,376}
0.6	{111,195}
0.6	{210,315}
0.6	{494,56}
0.6	{1,19}
0.6	{46,56}
0.6	{111,318}
0.6	{448,56}
0.6	{492,141}
0.6	{408,48}
0.6	{67,136}
0.6	{308,321}
0.6	{86,19}
0.6	{103,202}
0.6	{154,19}
0.6	{186,48}
0.6	{194,321}
0.6	{426,408}
0.6	{186,115}
0.6	{186,420}
0.6	{181,315}
0.6	{111,186}
0.6	{315,474}
0.6	{221,448}
0.6	{408,12}
0.6	{427,321}
0.6	{285,427}
0.6	{221,321}
0.6	{427,301}
0.6	{478,318}
0.6	{111,108}
0.6	{111,261}
0.6	{111,315}
0.6	{102,170}
0.6	{431,19}
0.6	{70,143}
0.6	{308,134}
0.6	{221,99}
0.6	{331,170}
0.6	{111,141}
0.6	{190,288}
0.6	{116,99}
0.6	{14,143}
0.6	{408,395}
0.6	{308,494}
0.6	{162,16}
0.6	{67,234}
0.6	{162,67}
0.6	{396,186}
0.6	{116,219}
0.6	{161,147}
0.6	{308,192}
0.6	{390,67}
0.6	{41,56}
0.6	{265,190}
0.6	{431,315}
0.6	{6,32}
0.6	{308,433}
0.6	{186,178}
0.6	{331,141}
0.6	{431,335}
0.6	{219,408}
0.6	{6,170}
0.6	{427,161}
0.6	{14,489}
0.6	{400,408}
0.6	{478,470}
0.6	{194,161}
0.6	{389,161}
0.6	{161,345}
0.6	{427,30}
0.6	{186,60}
0.6	{478,170}
0.6	{195,56}
0.6	{315,48}
0.6	{186,12}
0.6	{478,60}
0.6	{48,56}
0.6	{60,141}
0.6	{14,161}
0.6	{445,335}
0.6	{116,474}
0.6	{322,60}
0.6	{60,458}
0.6	{186,78}
0.6	{331,408}
0.6	{14,102}
0.6	{406,170}
0.6	{319,351}
0.6	{67,161}
0.6	{14,239}
0.6	{406,186}
0.6	{221,455}
0.6	{308,143}
0.6	{221,190}
0.6	{14,170}
0.6	{319,187}
0.6	{140,56}
0.6	{474,351}
0.6	{308,146}
0.6	{111,190}
0.6	{186,250}
0.6	{430,408}
0.6	{308,177}
0.6	{307,19}
0.6	{250,349}
0.6	{308,430}
0.6	{14,108}
0.6	{194,19}
0.6	{408,433}
0.6	{121,293}
0.6	{308,186,408}
0.5	{173}
0.5	{415}
0.5	{198}
0.5	{83}
0.5	{463}
0.5	{306}
0.5	{436}
0.5	{200}
0.5	{432}
0.5	{104}
0.5	{156}
0.5	{291}
0.5	{96}
0.5	{327}
0.5	{391}
0.5	{350}
0.5	{255}
0.5	{84}
0.5	{162,161}
0.5	{194,99}
0.5	{101,419}
0.5	{261,177}
0.5	{221,267}
0.5	{319,16}
0.5	{103,408}
0.5	{274,190}
0.5	{239,170}
0.5	{478,408}
0.5	{323,414}
0.5	{234,474}
0.5	{449,170}
0.5	{227,86}
0.5	{18,331}
0.5	{129,313}
0.5	{427,48}
0.5	{315,479}
0.5	{60,202}
0.5	{308,136}
0.5	{4,261}
0.5	{470,136}
0.5	{16,76}
0.5	{396,190}
0.5	{194,86}
0.5	{78,455}
0.5	{451,56}
0.5	{143,270}
0.5	{331,425}
0.5	{331,403}
0.5	{431,242}
0.5	{30,49}
0.5	{141,419}
0.5	{219,117}
0.5	{396,187}
0.5	{406,277}
0.5	{406,48}
0.5	{322,161}
0.5	{431,470}
0.5	{427,310}
0.5	{471,308}
0.5	{67,395}
0.5	{1,396}
0.5	{308,479}
0.5	{331,111}
0.5	{86,117}
0.5	{408,489}
0.5	{152,448}
0.5	{152,315}
0.5	{449,403}
0.5	{308,286}
0.5	{331,117}
0.5	{60,376}
0.5	{227,408}
0.5	{403,477}
0.5	{301,376}
0.5	{492,220}
0.5	{210,141}
0.5	{308,229}
0.5	{185,187}
0.5	{34,335}
0.5	{308,181}
0.5	{46,162}
0.5	{427,140}
0.5	{221,161}
0.5	{431,301}
0.5	{140,147}
0.5	{143,241}
0.5	{406,474}
0.5	{60,288}
0.5	{221,268}
0.5	{99,187}
0.5	{449,56}
0.5	{431,250}
0.5	{215,408}
0.5	{178,170}
0.5	{221,330}
0.5	{134,233}
0.5	{14,210}
0.5	{70,308}
0.5	{304,478}
0.5	{470,335}
0.5	{331,426}
0.5	{328,261}
0.5	{14,358}
0.5	{240,220}
0.5	{183,261}
0.5	{239,194}
0.5	{449,261}
0.5	{357,270}
0.5	{221,32}
0.5	{14,220}
0.5	{185,301}
0.5	{19,49}
0.5	{308,441}
0.5	{140,117}
0.5	{449,265}
0.5	{116,335}
0.5	{315,108}
0.5	{394,408}
0.5	{185,403}
0.5	{419,395}
0.5	{194,117}
0.5	{194,44}
0.5	{324,194}
0.5	{239,67}
0.5	{274,161}
0.5	{219,99}
0.5	{86,261}
0.5	{435,170}
0.5	{116,194}
0.5	{400,190}
0.5	{50,186}
0.5	{161,267}
0.5	{427,250}
0.5	{34,318}
0.5	{427,315}
0.5	{209,455}
0.5	{218,186}
0.5	{308,238}
0.5	{364,455}
0.5	{111,147}
0.5	{60,474}
0.5	{186,181}
0.5	{407,315}
0.5	{239,441}
0.5	{111,75}
0.5	{14,390}
0.5	{221,110}
0.5	{195,267}
0.5	{396,163}
0.5	{16,277}
0.5	{14,459}
0.5	{110,49}
0.5	{143,5}
0.5	{431,110}
0.5	{187,250}
0.5	{60,117}
0.5	{389,241}
0.5	{427,448}
0.5	{48,395}
0.5	{19,395}
0.5	{14,15}
0.5	{431,420}
0.5	{186,395}
0.5	{18,241}
0.5	{218,121}
0.5	{162,56}
0.5	{186,319}
0.5	{308,139}
0.5	{34,117}
0.5	{129,408}
0.5	{50,427}
0.5	{279,408}
0.5	{322,403}
0.5	{288,459}
0.5	{308,166}
0.5	{427,60}
0.5	{421,108}
0.5	{185,186}
0.5	{389,67}
0.5	{413,186}
0.5	{134,315}
0.5	{186,166}
0.5	{16,455}
0.5	{364,301}
0.5	{308,378}
0.5	{221,30}
0.5	{239,108}
0.5	{345,419}
0.5	{209,161}
0.5	{408,351}
0.5	{445,161}
0.5	{166,170}
0.5	{408,32}
0.5	{56,12}
0.5	{331,30}
0.5	{2,408}
0.5	{274,279}
0.5	{210,67}
0.5	{162,4}
0.5	{31,67}
0.5	{349,170}
0.5	{218,448}
0.5	{140,161}
0.5	{124,250}
0.5	{186,477}
0.5	{186,117}
0.5	{242,221}
0.5	{86,141}
0.5	{449,141}
0.5	{132,86}
0.5	{186,233}
0.5	{115,408}
0.5	{416,244}
0.5	{478,117}
0.5	{242,293}
0.5	{406,351}
0.5	{408,474}
0.5	{250,455}
0.5	{19,124}
0.5	{408,321}
0.5	{14,435}
0.5	{406,6}
0.5	{220,448}
0.5	{308,313}
0.5	{457,102}
0.5	{67,438}
0.5	{210,186}
0.5	{378,279}
0.5	{186,101}
0.5	{315,288}
0.5	{308,94}
0.5	{238,72}
0.5	{250,277}
0.5	{60,433}
0.5	{186,146}
0.5	{319,443}
0.5	{56,188}
0.5	{186,339}
0.5	{308,230}
0.5	{396,390}
0.5	{403,190}
0.5	{376,170}
0.5	{123,477}
0.5	{426,403}
0.5	{403,56}
0.5	{331,345}
0.5	{478,396}
0.5	{285,295}
0.5	{304,288}
0.5	{427,16}
0.5	{239,154}
0.5	{425,161}
0.5	{234,349}
0.5	{478,154}
0.5	{18,26}
0.5	{478,339}
0.5	{328,408}
0.5	{190,376}
0.5	{478,345}
0.5	{111,117}
0.5	{19,60}
0.5	{452,308}
0.5	{26,455}
0.5	{72,293}
0.5	{427,196}
0.5	{30,455}
0.5	{81,86}
0.5	{194,403}
0.5	{132,403}
0.5	{308,189}
0.5	{427,234}
0.5	{140,195}
0.5	{210,448}
0.5	{305,141}
0.5	{403,87}
0.5	{349,12}
0.5	{239,451}
0.5	{239,288}
0.5	{445,56}
0.5	{185,478}
0.5	{431,267}
0.5	{308,387}
0.5	{210,170}
0.5	{50,308}
0.5	{1,18}
0.5	{185,190}
0.5	{403,433}
0.5	{161,293}
0.5	{492,67}
0.5	{161,16}
0.5	{218,375}
0.5	{14,235}
0.5	{162,470}
0.5	{18,154}
0.5	{261,170}
0.5	{394,293}
0.5	{32,170}
0.5	{110,376}
0.5	{308,482}
0.5	{154,6}
0.5	{187,56}
0.5	{67,479}
0.5	{474,141}
0.5	{135,315}
0.5	{265,56}
0.5	{390,408}
0.5	{34,270}
0.5	{1,431}
0.5	{16,32}
0.5	{394,301}
0.5	{269,170}
0.5	{396,328}
0.5	{239,187}
0.5	{449,270}
0.5	{403,110}
0.5	{121,315}
0.5	{162,421}
0.5	{14,376}
0.5	{86,305}
0.5	{116,16}
0.5	{413,315}
0.5	{448,170}
0.5	{66,274}
0.5	{18,111}
0.5	{194,134}
0.5	{431,394}
0.5	{431,60}
0.5	{154,132}
0.5	{261,125}
0.5	{479,163}
0.5	{186,328}
0.5	{492,144}
0.5	{331,6}
0.5	{304,18}
0.5	{408,268}
0.5	{210,425}
0.5	{194,250}
0.5	{116,250}
0.5	{140,141}
0.5	{335,387}
0.5	{310,279}
0.5	{218,433}
0.5	{143,321}
0.5	{241,170}
0.5	{162,478}
0.5	{19,250}
0.5	{425,451}
0.5	{408,270}
0.5	{431,111}
0.5	{132,190}
0.5	{339,313}
0.5	{322,170}
0.5	{215,318}
0.5	{406,86}
0.5	{425,38}
0.5	{315,448}
0.5	{478,427}
0.5	{478,349}
0.5	{449,30}
0.5	{478,250}
0.5	{111,48}
0.5	{322,427}
0.5	{390,315}
0.5	{134,6}
0.5	{186,345}
0.5	{26,419}
0.5	{449,161}
0.5	{132,161}
0.5	{449,100}
0.5	{218,279}
0.5	{234,16}
0.5	{301,184}
0.5	{161,190}
0.5	{210,492}
0.5	{403,161}
0.5	{478,116}
0.5	{308,78}
0.5	{261,241}
0.5	{435,108}
0.5	{470,155}
0.5	{308,202}
0.5	{378,195}
